date,bp_used_usd,bp_pct_account,open_positions,regime,vix,cumulative_equity,drawdown
2021-02-04,42000.0,5.04,2,NORMAL,21.77,833282.37,0.0
2021-02-05,42000.0,5.04,2,NORMAL,20.87,833958.74,0.0
2021-02-08,42000.0,5.03,2,NORMAL,21.24,834247.58,0.0
2021-02-09,42000.0,5.03,2,NORMAL,21.63,834198.43,-0.0001
2021-02-10,42000.0,5.03,2,NORMAL,21.99,834194.96,-0.0001
2021-02-11,21000.0,2.51,1,NORMAL,21.25,836984.77,0.0
2021-02-12,0,0.0,0,NORMAL,19.97,838598.49,0.0
2021-02-16,0,0.0,0,NORMAL,21.46,838598.49,0.0
2021-02-17,0,0.0,0,NORMAL,21.5,838598.49,0.0
2021-02-18,21000.0,2.5,1,HIGH_VOL,22.49,838598.49,0.0
2021-02-19,21000.0,2.5,1,HIGH_VOL,22.05,838666.62,0.0
2021-02-22,21000.0,2.51,1,HIGH_VOL,23.45,837737.3,-0.0011
2021-02-23,21000.0,2.51,1,HIGH_VOL,23.11,838016.89,-0.0008
2021-02-24,21000.0,2.5,1,NORMAL,21.34,839478.6,0.0
2021-02-25,21000.0,2.51,1,HIGH_VOL,28.89,835680.71,-0.0045
2021-02-26,21000.0,2.51,1,HIGH_VOL,27.95,835528.24,-0.0047
2021-03-01,21000.0,2.5,1,HIGH_VOL,23.35,838739.85,-0.0009
2021-03-02,21000.0,2.51,1,HIGH_VOL,24.1,837973.81,-0.0018
2021-03-03,21000.0,2.51,1,HIGH_VOL,26.67,836258.14,-0.0038
2021-03-04,21000.0,2.52,1,HIGH_VOL,28.57,834663.23,-0.0057
2021-03-05,42000.0,5.01,2,HIGH_VOL,24.66,837489.03,-0.0024
2021-03-08,63000.0,7.53,3,HIGH_VOL,25.47,836643.52,-0.0034
2021-03-09,63000.0,7.5,3,HIGH_VOL,24.03,839807.33,0.0
2021-03-10,63000.0,7.48,3,HIGH_VOL,22.56,842247.49,0.0
2021-03-11,63000.0,7.47,3,NORMAL,21.91,843524.89,0.0
2021-03-12,63000.0,7.45,3,NORMAL,20.69,845202.0,0.0
2021-03-15,63000.0,7.45,3,NORMAL,20.03,846111.83,0.0
2021-03-16,63000.0,7.44,3,NORMAL,19.79,846703.43,0.0
2021-03-17,63000.0,7.43,3,NORMAL,19.23,847478.12,0.0
2021-03-18,63000.0,7.45,3,NORMAL,21.58,845425.46,-0.0024
2021-03-19,63000.0,7.44,3,NORMAL,20.95,846415.77,-0.0013
2021-03-22,21000.0,2.46,1,NORMAL,18.88,854189.57,0.0
2021-03-23,21000.0,2.46,1,NORMAL,20.3,853435.49,-0.0009
2021-03-24,21000.0,2.46,1,NORMAL,21.2,852898.24,-0.0015
2021-03-25,21000.0,2.46,1,NORMAL,19.81,853755.49,-0.0005
2021-03-26,0,0.0,0,NORMAL,18.86,856885.18,0.0
2021-03-29,0,0.0,0,NORMAL,20.74,856885.18,0.0
2021-03-30,0,0.0,0,NORMAL,19.61,856885.18,0.0
2021-03-31,0,0.0,0,NORMAL,19.4,856885.18,0.0
2021-04-01,0,0.0,0,NORMAL,17.33,856885.18,0.0
2021-04-05,0,0.0,0,NORMAL,17.91,856885.18,0.0
2021-04-06,0,0.0,0,NORMAL,18.12,856885.18,0.0
2021-04-07,0,0.0,0,NORMAL,17.16,856885.18,0.0
2021-04-08,0,0.0,0,NORMAL,16.95,856885.18,0.0
2021-04-09,0,0.0,0,NORMAL,16.69,856885.18,0.0
2021-04-12,0,0.0,0,NORMAL,16.91,856885.18,0.0
2021-04-13,0,0.0,0,NORMAL,16.65,856885.18,0.0
2021-04-14,0,0.0,0,NORMAL,16.99,856885.18,0.0
2021-04-15,0,0.0,0,NORMAL,16.57,856885.18,0.0
2021-04-16,0,0.0,0,NORMAL,16.25,856885.18,0.0
2021-04-19,0,0.0,0,NORMAL,17.29,856885.18,0.0
2021-04-20,0,0.0,0,NORMAL,18.68,856885.18,0.0
2021-04-21,0,0.0,0,NORMAL,17.5,856885.18,0.0
2021-04-22,0,0.0,0,NORMAL,18.71,856885.18,0.0
2021-04-23,0,0.0,0,NORMAL,17.33,856885.18,0.0
2021-04-26,0,0.0,0,NORMAL,17.64,856885.18,0.0
2021-04-27,0,0.0,0,NORMAL,17.56,856885.18,0.0
2021-04-28,0,0.0,0,NORMAL,17.28,856885.18,0.0
2021-04-29,0,0.0,0,NORMAL,17.61,856885.18,0.0
2021-04-30,0,0.0,0,NORMAL,18.61,856885.18,0.0
2021-05-03,0,0.0,0,NORMAL,18.31,856885.18,0.0
2021-05-04,0,0.0,0,NORMAL,19.48,856885.18,0.0
2021-05-05,0,0.0,0,NORMAL,19.15,856885.18,0.0
2021-05-06,0,0.0,0,NORMAL,18.39,856885.18,0.0
2021-05-07,0,0.0,0,NORMAL,16.69,856885.18,0.0
2021-05-10,0,0.0,0,NORMAL,19.66,856885.18,0.0
2021-05-11,0,0.0,0,NORMAL,21.84,856885.18,0.0
2021-05-12,0,0.0,0,HIGH_VOL,27.59,856885.18,0.0
2021-05-13,0,0.0,0,HIGH_VOL,23.13,856885.18,0.0
2021-05-14,0,0.0,0,NORMAL,18.81,856885.18,0.0
2021-05-17,0,0.0,0,NORMAL,19.72,856885.18,0.0
2021-05-18,0,0.0,0,NORMAL,21.34,856885.18,0.0
2021-05-19,21000.0,2.45,1,HIGH_VOL,22.18,856885.18,0.0
2021-05-20,21000.0,2.45,1,NORMAL,20.67,858140.91,0.0
2021-05-21,21000.0,2.45,1,NORMAL,20.15,858323.05,0.0
2021-05-24,21000.0,2.44,1,NORMAL,18.4,859441.1,0.0
2021-05-25,21000.0,2.44,1,NORMAL,18.84,859289.88,-0.0002
2021-05-26,21000.0,2.44,1,NORMAL,17.36,859824.29,0.0
2021-05-27,21000.0,2.44,1,NORMAL,16.74,860073.93,0.0
2021-05-28,21000.0,2.44,1,NORMAL,16.76,860153.83,0.0
2021-06-01,21000.0,2.44,1,NORMAL,17.9,859950.41,-0.0002
2021-06-02,21000.0,2.44,1,NORMAL,17.48,860156.36,0.0
2021-06-03,0,0.0,0,NORMAL,18.04,863242.44,0.0
2021-06-04,0,0.0,0,NORMAL,16.42,863242.44,0.0
2021-06-07,0,0.0,0,NORMAL,16.42,863242.44,0.0
2021-06-08,0,0.0,0,NORMAL,17.07,863242.44,0.0
2021-06-09,0,0.0,0,NORMAL,17.89,863242.44,0.0
2021-06-10,0,0.0,0,NORMAL,16.1,863242.44,0.0
2021-06-11,0,0.0,0,NORMAL,15.65,863242.44,0.0
2021-06-14,0,0.0,0,NORMAL,16.39,863242.44,0.0
2021-06-15,0,0.0,0,NORMAL,17.02,863242.44,0.0
2021-06-16,0,0.0,0,NORMAL,18.15,863242.44,0.0
2021-06-17,0,0.0,0,NORMAL,17.75,863242.44,0.0
2021-06-18,0,0.0,0,NORMAL,20.7,863242.44,0.0
2021-06-21,0,0.0,0,NORMAL,17.89,863242.44,0.0
2021-06-22,0,0.0,0,NORMAL,16.66,863242.44,0.0
2021-06-23,0,0.0,0,NORMAL,16.32,863242.44,0.0
2021-06-24,0,0.0,0,NORMAL,15.97,863242.44,0.0
2021-06-25,0,0.0,0,NORMAL,15.62,863242.44,0.0
2021-06-28,0,0.0,0,NORMAL,15.76,863242.44,0.0
2021-06-29,0,0.0,0,NORMAL,16.02,863242.44,0.0
2021-06-30,0,0.0,0,NORMAL,15.83,863242.44,0.0
2021-07-01,0,0.0,0,NORMAL,15.48,863242.44,0.0
2021-07-02,0,0.0,0,NORMAL,15.07,863242.44,0.0
2021-07-06,0,0.0,0,NORMAL,16.44,863242.44,0.0
2021-07-07,0,0.0,0,NORMAL,16.2,863242.44,0.0
2021-07-08,0,0.0,0,NORMAL,19.0,863242.44,0.0
2021-07-09,0,0.0,0,NORMAL,16.18,863242.44,0.0
2021-07-12,0,0.0,0,NORMAL,16.17,863242.44,0.0
2021-07-13,0,0.0,0,NORMAL,17.12,863242.44,0.0
2021-07-14,0,0.0,0,NORMAL,16.33,863242.44,0.0
2021-07-15,0,0.0,0,NORMAL,17.01,863242.44,0.0
2021-07-16,0,0.0,0,NORMAL,18.45,863242.44,0.0
2021-07-19,0,0.0,0,HIGH_VOL,22.5,863242.44,0.0
2021-07-20,0,0.0,0,NORMAL,19.73,863242.44,0.0
2021-07-21,0,0.0,0,NORMAL,17.91,863242.44,0.0
2021-07-22,0,0.0,0,NORMAL,17.69,863242.44,0.0
2021-07-23,0,0.0,0,NORMAL,17.2,863242.44,0.0
2021-07-26,0,0.0,0,NORMAL,17.58,863242.44,0.0
2021-07-27,0,0.0,0,NORMAL,19.36,863242.44,0.0
2021-07-28,0,0.0,0,NORMAL,18.31,863242.44,0.0
2021-07-29,0,0.0,0,NORMAL,17.7,863242.44,0.0
2021-07-30,0,0.0,0,NORMAL,18.24,863242.44,0.0
2021-08-02,0,0.0,0,NORMAL,19.46,863242.44,0.0
2021-08-03,0,0.0,0,NORMAL,18.04,863242.44,0.0
2021-08-04,0,0.0,0,NORMAL,17.97,863242.44,0.0
2021-08-05,0,0.0,0,NORMAL,17.28,863242.44,0.0
2021-08-06,0,0.0,0,NORMAL,16.15,863242.44,0.0
2021-08-09,0,0.0,0,NORMAL,16.72,863242.44,0.0
2021-08-10,0,0.0,0,NORMAL,16.79,863242.44,0.0
2021-08-11,0,0.0,0,NORMAL,16.17,863242.44,0.0
2021-08-12,0,0.0,0,NORMAL,15.59,863242.44,0.0
2021-08-13,0,0.0,0,NORMAL,15.45,863242.44,0.0
2021-08-16,0,0.0,0,NORMAL,16.12,863242.44,0.0
2021-08-17,0,0.0,0,NORMAL,17.91,863242.44,0.0
2021-08-18,22500.0,2.61,1,NORMAL,21.57,863242.44,0.0
2021-08-19,22500.0,2.61,1,NORMAL,21.67,863460.05,0.0
2021-08-20,22500.0,2.6,1,NORMAL,18.56,865670.32,0.0
2021-08-23,22500.0,2.59,1,NORMAL,17.15,867249.33,0.0
2021-08-24,22500.0,2.59,1,NORMAL,17.22,867472.96,0.0
2021-08-25,22500.0,2.59,1,NORMAL,16.79,867945.03,0.0
2021-08-26,22500.0,2.6,1,NORMAL,18.84,866736.66,-0.0014
2021-08-27,22500.0,2.59,1,NORMAL,16.39,868539.18,0.0
2021-08-30,22500.0,2.59,1,NORMAL,16.19,868996.75,0.0
2021-08-31,0,0.0,0,NORMAL,16.48,874682.26,0.0
2021-09-01,0,0.0,0,NORMAL,16.11,874682.26,0.0
2021-09-02,0,0.0,0,NORMAL,16.41,874682.26,0.0
2021-09-03,0,0.0,0,NORMAL,16.41,874682.26,0.0
2021-09-07,0,0.0,0,NORMAL,18.14,874682.26,0.0
2021-09-08,0,0.0,0,NORMAL,17.96,874682.26,0.0
2021-09-09,0,0.0,0,NORMAL,18.8,874682.26,0.0
2021-09-10,0,0.0,0,NORMAL,20.95,874682.26,0.0
2021-09-13,0,0.0,0,NORMAL,19.37,874682.26,0.0
2021-09-14,0,0.0,0,NORMAL,19.46,874682.26,0.0
2021-09-15,0,0.0,0,NORMAL,18.18,874682.26,0.0
2021-09-16,0,0.0,0,NORMAL,18.69,874682.26,0.0
2021-09-17,22500.0,2.57,1,NORMAL,20.81,874682.26,0.0
2021-09-20,22500.0,2.58,1,HIGH_VOL,25.71,872149.41,-0.0029
2021-09-21,22500.0,2.58,1,HIGH_VOL,24.36,872892.93,-0.002
2021-09-22,22500.0,2.57,1,NORMAL,20.87,874978.0,0.0
2021-09-23,22500.0,2.57,1,NORMAL,18.63,876433.52,0.0
2021-09-24,22500.0,2.57,1,NORMAL,17.75,877048.46,0.0
2021-09-27,22500.0,2.57,1,NORMAL,18.76,876623.54,-0.0005
2021-09-28,22500.0,2.57,1,HIGH_VOL,23.25,874094.89,-0.0034
2021-09-29,22500.0,2.57,1,HIGH_VOL,22.56,874615.31,-0.0028
2021-09-30,22500.0,2.57,1,HIGH_VOL,23.14,874051.76,-0.0034
2021-10-01,22500.0,2.57,1,NORMAL,21.1,875599.11,-0.0017
2021-10-04,22500.0,2.57,1,HIGH_VOL,22.96,874325.07,-0.0031
2021-10-05,22500.0,2.57,1,NORMAL,21.3,875690.98,-0.0015
2021-10-06,22500.0,2.57,1,NORMAL,21.0,876133.09,-0.001
2021-10-07,22500.0,2.56,1,NORMAL,19.54,877220.32,0.0
2021-10-08,22500.0,2.56,1,NORMAL,18.77,877671.69,0.0
2021-10-11,22500.0,2.57,1,NORMAL,20.0,877016.68,-0.0007
2021-10-12,22500.0,2.57,1,NORMAL,19.85,877120.73,-0.0006
2021-10-13,22500.0,2.56,1,NORMAL,18.64,877908.05,0.0
2021-10-14,0,0.0,0,NORMAL,16.86,882403.17,0.0
2021-10-15,0,0.0,0,NORMAL,16.3,882403.17,0.0
2021-10-18,0,0.0,0,NORMAL,16.31,882403.17,0.0
2021-10-19,0,0.0,0,NORMAL,15.7,882403.17,0.0
2021-10-20,0,0.0,0,NORMAL,15.49,882403.17,0.0
2021-10-21,0,0.0,0,NORMAL,15.01,882403.17,0.0
2021-10-22,0,0.0,0,NORMAL,15.43,882403.17,0.0
2021-10-25,0,0.0,0,NORMAL,15.24,882403.17,0.0
2021-10-26,0,0.0,0,NORMAL,15.98,882403.17,0.0
2021-10-27,0,0.0,0,NORMAL,16.98,882403.17,0.0
2021-10-28,0,0.0,0,NORMAL,16.53,882403.17,0.0
2021-10-29,0,0.0,0,NORMAL,16.26,882403.17,0.0
2021-11-01,0,0.0,0,NORMAL,16.41,882403.17,0.0
2021-11-02,0,0.0,0,NORMAL,16.03,882403.17,0.0
2021-11-03,0,0.0,0,NORMAL,15.1,882403.17,0.0
2021-11-04,0,0.0,0,NORMAL,15.44,882403.17,0.0
2021-11-05,0,0.0,0,NORMAL,16.48,882403.17,0.0
2021-11-08,0,0.0,0,NORMAL,17.22,882403.17,0.0
2021-11-09,0,0.0,0,NORMAL,17.78,882403.17,0.0
2021-11-10,0,0.0,0,NORMAL,18.73,882403.17,0.0
2021-11-11,0,0.0,0,NORMAL,17.66,882403.17,0.0
2021-11-12,0,0.0,0,NORMAL,16.29,882403.17,0.0
2021-11-15,0,0.0,0,NORMAL,16.49,882403.17,0.0
2021-11-16,0,0.0,0,NORMAL,16.37,882403.17,0.0
2021-11-17,0,0.0,0,NORMAL,17.11,882403.17,0.0
2021-11-18,0,0.0,0,NORMAL,17.59,882403.17,0.0
2021-11-19,0,0.0,0,NORMAL,17.91,882403.17,0.0
2021-11-22,22500.0,2.55,1,NORMAL,19.17,882403.17,0.0
2021-11-23,22500.0,2.55,1,NORMAL,19.38,882644.84,0.0
2021-11-24,22500.0,2.55,1,NORMAL,18.58,883353.43,0.0
2021-11-26,22500.0,2.56,1,HIGH_VOL,28.62,877883.55,-0.0062
2021-11-29,22500.0,2.55,1,HIGH_VOL,22.96,880774.96,-0.0029
2021-11-30,22500.0,2.56,1,HIGH_VOL,27.19,877416.02,-0.0067
2021-12-01,22500.0,2.57,1,HIGH_VOL,31.12,875565.96,-0.0088
2021-12-02,43500.0,4.96,2,HIGH_VOL,27.95,877710.59,-0.0064
2021-12-03,43500.0,4.97,2,HIGH_VOL,30.67,875976.62,-0.0084
2021-12-06,21000.0,2.41,1,HIGH_VOL,27.18,872579.56,-0.0122
2021-12-07,21000.0,2.4,1,NORMAL,21.89,873378.42,-0.0113
2021-12-08,21000.0,2.4,1,NORMAL,19.9,873723.25,-0.0109
2021-12-09,21000.0,2.4,1,NORMAL,21.58,873588.02,-0.0111
2021-12-10,43500.0,4.98,2,NORMAL,18.69,873948.58,-0.0106
2021-12-13,43500.0,4.99,2,NORMAL,20.31,872086.31,-0.0128
2021-12-14,43500.0,5.0,2,NORMAL,21.89,870519.59,-0.0145
2021-12-15,43500.0,4.98,2,NORMAL,19.29,873981.43,-0.0106
2021-12-16,22500.0,2.57,1,NORMAL,20.57,873967.88,-0.0106
2021-12-17,45000.0,5.16,2,NORMAL,21.57,872169.27,-0.0127
2021-12-20,66000.0,7.59,3,HIGH_VOL,22.87,869492.27,-0.0157
2021-12-21,66000.0,7.54,3,NORMAL,21.01,874833.08,-0.0096
2021-12-22,66000.0,7.5,3,NORMAL,18.63,879574.04,-0.0043
2021-12-23,43500.0,4.93,2,NORMAL,17.96,881743.94,-0.0018
2021-12-27,43500.0,4.94,2,NORMAL,17.68,880721.18,-0.003
2021-12-28,43500.0,4.94,2,NORMAL,17.54,881212.57,-0.0024
2021-12-29,43500.0,4.93,2,NORMAL,16.95,881787.21,-0.0018
2021-12-30,43500.0,4.93,2,NORMAL,17.33,882069.18,-0.0015
2021-12-31,43500.0,4.93,2,NORMAL,17.22,882720.41,-0.0007
2022-01-03,43500.0,4.93,2,NORMAL,16.6,882667.16,-0.0008
2022-01-04,43500.0,4.93,2,NORMAL,16.91,882719.22,-0.0007
2022-01-05,43500.0,4.93,2,NORMAL,19.73,882477.62,-0.001
2022-01-06,43500.0,4.93,2,NORMAL,19.61,882919.74,-0.0005
2022-01-07,43500.0,4.92,2,NORMAL,18.76,884134.22,0.0
2022-01-10,43500.0,4.92,2,NORMAL,19.4,883922.79,-0.0002
2022-01-11,21000.0,2.37,1,NORMAL,18.41,887667.6,0.0
2022-01-12,0,0.0,0,NORMAL,17.62,891150.37,0.0
2022-01-13,0,0.0,0,NORMAL,20.31,891150.37,0.0
2022-01-14,0,0.0,0,NORMAL,19.19,891150.37,0.0
2022-01-18,0,0.0,0,HIGH_VOL,22.79,891150.37,0.0
2022-01-19,0,0.0,0,HIGH_VOL,23.85,891150.37,0.0
2022-01-20,0,0.0,0,HIGH_VOL,25.59,891150.37,0.0
2022-01-21,0,0.0,0,HIGH_VOL,28.85,891150.37,0.0
2022-01-24,0,0.0,0,HIGH_VOL,29.9,891150.37,0.0
2022-01-25,0,0.0,0,HIGH_VOL,31.16,891150.37,0.0
2022-01-26,0,0.0,0,HIGH_VOL,31.96,891150.37,0.0
2022-01-27,0,0.0,0,HIGH_VOL,30.49,891150.37,0.0
2022-01-28,21000.0,2.36,1,HIGH_VOL,27.66,891150.37,0.0
2022-01-31,42000.0,4.71,2,HIGH_VOL,24.83,891519.0,0.0
2022-02-01,42000.0,4.71,2,NORMAL,21.96,892656.7,0.0
2022-02-02,42000.0,4.71,2,HIGH_VOL,22.09,892374.62,-0.0003
2022-02-03,42000.0,4.71,2,HIGH_VOL,24.35,892292.79,-0.0004
2022-02-04,42000.0,4.7,2,HIGH_VOL,23.22,892749.32,0.0
2022-02-07,42000.0,4.7,2,HIGH_VOL,22.86,893061.04,0.0
2022-02-08,42000.0,4.7,2,NORMAL,21.44,893527.94,0.0
2022-02-09,42000.0,4.7,2,NORMAL,19.96,893776.55,0.0
2022-02-10,42000.0,4.7,2,HIGH_VOL,23.91,892945.31,-0.0009
2022-02-11,42000.0,4.71,2,HIGH_VOL,27.36,892107.69,-0.0019
2022-02-14,42000.0,4.71,2,HIGH_VOL,28.33,891939.5,-0.0021
2022-02-15,42000.0,4.7,2,HIGH_VOL,25.7,892817.88,-0.0011
2022-02-16,42000.0,4.7,2,HIGH_VOL,24.29,894419.0,0.0
2022-02-17,42000.0,4.7,2,HIGH_VOL,28.11,893252.61,-0.0013
2022-02-18,42000.0,4.7,2,HIGH_VOL,27.75,893491.16,-0.001
2022-02-22,42000.0,4.7,2,HIGH_VOL,28.81,893177.56,-0.0014
2022-02-23,42000.0,4.71,2,HIGH_VOL,31.02,892369.69,-0.0023
2022-02-24,42000.0,4.7,2,HIGH_VOL,30.32,892925.06,-0.0017
2022-02-25,42000.0,4.7,2,HIGH_VOL,27.59,894106.35,-0.0003
2022-02-28,42000.0,4.7,2,HIGH_VOL,30.15,893407.7,-0.0011
2022-03-01,42000.0,4.71,2,HIGH_VOL,33.32,892523.25,-0.0021
2022-03-02,42000.0,4.7,2,HIGH_VOL,30.74,893535.04,-0.001
2022-03-03,42000.0,4.7,2,HIGH_VOL,30.48,893754.73,-0.0007
2022-03-04,42000.0,4.7,2,HIGH_VOL,31.98,893407.16,-0.0011
2022-03-07,21000.0,2.35,1,HIGH_VOL,36.45,892445.31,-0.0022
2022-03-08,21000.0,2.35,1,HIGH_VOL,35.13,892624.17,-0.002
2022-03-09,42000.0,4.7,2,HIGH_VOL,32.45,893225.07,-0.0013
2022-03-10,42000.0,4.7,2,HIGH_VOL,30.23,894017.91,-0.0004
2022-03-11,42000.0,4.7,2,HIGH_VOL,30.75,893882.54,-0.0006
2022-03-14,42000.0,4.7,2,HIGH_VOL,31.77,893634.12,-0.0009
2022-03-15,42000.0,4.7,2,HIGH_VOL,29.83,894492.01,0.0
2022-03-16,42000.0,4.69,2,HIGH_VOL,26.67,895564.37,0.0
2022-03-17,42000.0,4.69,2,HIGH_VOL,25.67,895897.06,0.0
2022-03-18,42000.0,4.68,2,HIGH_VOL,23.87,897547.67,0.0
2022-03-21,42000.0,4.68,2,HIGH_VOL,23.53,897799.49,0.0
2022-03-22,63000.0,7.02,3,HIGH_VOL,22.94,897778.3,-0.0
2022-03-23,42000.0,4.68,2,HIGH_VOL,23.57,898217.79,0.0
2022-03-24,42000.0,4.67,2,NORMAL,21.67,900249.71,0.0
2022-03-25,42000.0,4.66,2,NORMAL,20.81,901098.99,0.0
2022-03-28,42000.0,4.66,2,NORMAL,19.63,902118.01,0.0
2022-03-29,42000.0,4.65,2,NORMAL,18.9,902832.85,0.0
2022-03-30,42000.0,4.65,2,NORMAL,19.33,902682.48,-0.0002
2022-03-31,42000.0,4.66,2,NORMAL,20.56,901690.73,-0.0013
2022-04-01,42000.0,4.65,2,NORMAL,19.63,902442.35,-0.0004
2022-04-04,43500.0,4.81,2,NORMAL,18.57,904631.91,0.0
2022-04-05,43500.0,4.83,2,NORMAL,21.03,900862.53,-0.0042
2022-04-06,43500.0,4.84,2,HIGH_VOL,22.1,898321.52,-0.007
2022-04-07,43500.0,4.83,2,NORMAL,21.55,899725.91,-0.0054
2022-04-08,43500.0,4.84,2,NORMAL,21.16,899482.28,-0.0057
2022-04-11,22500.0,2.51,1,HIGH_VOL,24.37,895533.63,-0.0101
2022-04-12,22500.0,2.51,1,HIGH_VOL,24.26,895016.94,-0.0106
2022-04-13,22500.0,2.51,1,NORMAL,21.82,897089.91,-0.0083
2022-04-14,22500.0,2.51,1,HIGH_VOL,22.7,894901.24,-0.0108
2022-04-18,0,0.0,0,HIGH_VOL,22.17,887519.29,-0.0189
2022-04-19,0,0.0,0,NORMAL,21.37,887519.29,-0.0189
2022-04-20,0,0.0,0,NORMAL,20.32,887519.29,-0.0189
2022-04-21,21000.0,2.37,1,HIGH_VOL,22.68,887519.29,-0.0189
2022-04-22,42000.0,4.75,2,HIGH_VOL,28.21,884866.59,-0.0218
2022-04-25,42000.0,4.74,2,HIGH_VOL,27.02,886093.73,-0.0205
2022-04-26,42000.0,4.77,2,HIGH_VOL,33.52,881151.48,-0.026
2022-04-27,42000.0,4.76,2,HIGH_VOL,31.6,882591.8,-0.0244
2022-04-28,42000.0,4.75,2,HIGH_VOL,29.99,884618.62,-0.0221
2022-04-29,42000.0,4.77,2,HIGH_VOL,33.4,881404.82,-0.0257
2022-05-02,42000.0,4.76,2,HIGH_VOL,32.34,882506.94,-0.0245
2022-05-03,42000.0,4.75,2,HIGH_VOL,29.25,884843.47,-0.0219
2022-05-04,42000.0,4.72,2,HIGH_VOL,25.42,889042.68,-0.0172
2022-05-05,42000.0,4.75,2,HIGH_VOL,31.2,883724.16,-0.0231
2022-05-06,42000.0,4.75,2,HIGH_VOL,30.19,884101.93,-0.0227
2022-05-09,42000.0,4.78,2,HIGH_VOL,34.75,879499.67,-0.0278
2022-05-10,42000.0,4.77,2,HIGH_VOL,32.99,880522.14,-0.0267
2022-05-11,42000.0,4.78,2,HIGH_VOL,32.56,879017.04,-0.0283
2022-05-12,42000.0,4.78,2,HIGH_VOL,31.77,879167.65,-0.0281
2022-05-13,42000.0,4.76,2,HIGH_VOL,28.87,883154.8,-0.0237
2022-05-16,42000.0,4.76,2,HIGH_VOL,27.47,883263.11,-0.0236
2022-05-17,42000.0,4.74,2,HIGH_VOL,26.1,886719.66,-0.0198
2022-05-18,42000.0,4.78,2,HIGH_VOL,30.96,879503.42,-0.0278
2022-05-19,42000.0,4.78,2,HIGH_VOL,29.35,878967.99,-0.0284
2022-05-20,42000.0,4.78,2,HIGH_VOL,29.43,879030.64,-0.0283
2022-05-23,42000.0,4.76,2,HIGH_VOL,28.48,882289.66,-0.0247
2022-05-24,42000.0,4.77,2,HIGH_VOL,29.45,880844.08,-0.0263
2022-05-25,21000.0,2.4,1,HIGH_VOL,28.37,876736.8,-0.0308
2022-05-26,0,0.0,0,HIGH_VOL,27.5,878532.08,-0.0289
2022-05-27,0,0.0,0,HIGH_VOL,25.72,878532.08,-0.0289
2022-05-31,0,0.0,0,HIGH_VOL,26.19,878532.08,-0.0289
2022-06-01,0,0.0,0,HIGH_VOL,25.69,878532.08,-0.0289
2022-06-02,0,0.0,0,HIGH_VOL,24.72,878532.08,-0.0289
2022-06-03,0,0.0,0,HIGH_VOL,24.79,878532.08,-0.0289
2022-06-06,0,0.0,0,HIGH_VOL,25.07,878532.08,-0.0289
2022-06-07,0,0.0,0,HIGH_VOL,24.02,878532.08,-0.0289
2022-06-08,0,0.0,0,HIGH_VOL,23.96,878532.08,-0.0289
2022-06-09,0,0.0,0,HIGH_VOL,26.09,878532.08,-0.0289
2022-06-10,0,0.0,0,HIGH_VOL,27.75,878532.08,-0.0289
2022-06-13,0,0.0,0,HIGH_VOL,34.02,878532.08,-0.0289
2022-06-14,0,0.0,0,HIGH_VOL,32.69,878532.08,-0.0289
2022-06-15,0,0.0,0,HIGH_VOL,29.62,878532.08,-0.0289
2022-06-16,0,0.0,0,HIGH_VOL,32.95,878532.08,-0.0289
2022-06-17,0,0.0,0,HIGH_VOL,31.13,878532.08,-0.0289
2022-06-21,0,0.0,0,HIGH_VOL,30.19,878532.08,-0.0289
2022-06-22,0,0.0,0,HIGH_VOL,28.95,878532.08,-0.0289
2022-06-23,0,0.0,0,HIGH_VOL,29.05,878532.08,-0.0289
2022-06-24,0,0.0,0,HIGH_VOL,27.23,878532.08,-0.0289
2022-06-27,0,0.0,0,HIGH_VOL,26.95,878532.08,-0.0289
2022-06-28,0,0.0,0,HIGH_VOL,28.36,878532.08,-0.0289
2022-06-29,0,0.0,0,HIGH_VOL,28.16,878532.08,-0.0289
2022-06-30,0,0.0,0,HIGH_VOL,28.71,878532.08,-0.0289
2022-07-01,0,0.0,0,HIGH_VOL,26.7,878532.08,-0.0289
2022-07-05,0,0.0,0,HIGH_VOL,27.54,878532.08,-0.0289
2022-07-06,0,0.0,0,HIGH_VOL,26.73,878532.08,-0.0289
2022-07-07,0,0.0,0,HIGH_VOL,26.08,878532.08,-0.0289
2022-07-08,0,0.0,0,HIGH_VOL,24.64,878532.08,-0.0289
2022-07-11,0,0.0,0,HIGH_VOL,26.17,878532.08,-0.0289
2022-07-12,0,0.0,0,HIGH_VOL,27.29,878532.08,-0.0289
2022-07-13,0,0.0,0,HIGH_VOL,26.82,878532.08,-0.0289
2022-07-14,0,0.0,0,HIGH_VOL,26.4,878532.08,-0.0289
2022-07-15,0,0.0,0,HIGH_VOL,24.23,878532.08,-0.0289
2022-07-18,0,0.0,0,HIGH_VOL,25.3,878532.08,-0.0289
2022-07-19,0,0.0,0,HIGH_VOL,24.5,878532.08,-0.0289
2022-07-20,0,0.0,0,HIGH_VOL,23.88,878532.08,-0.0289
2022-07-21,0,0.0,0,HIGH_VOL,23.11,878532.08,-0.0289
2022-07-22,0,0.0,0,HIGH_VOL,23.03,878532.08,-0.0289
2022-07-25,0,0.0,0,HIGH_VOL,23.36,878532.08,-0.0289
2022-07-26,0,0.0,0,HIGH_VOL,24.69,878532.08,-0.0289
